ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,Intensity_MeanIntensity_C0,Intensity_MeanIntensity_C1,Intensity_MeanIntensity_C2,Intensity_MeanIntensity_C3,Intensity_MeanIntensity_C4,Intensity_MedianIntensity_C0,Intensity_MedianIntensity_C1,Intensity_MedianIntensity_C2,Intensity_MedianIntensity_C3,Intensity_MedianIntensity_C4,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Objects_frame_edge_filtered,TrackObjects_Label_1,TrackObjects_Lifetime_1,TrackObjects_ParentImageNumber_1,TrackObjects_ParentObjectNumber_1
15,13,245,309.4081633,251.2612245,0.62754703,0.238943584,0.067867149,0.894053626,0.40296119,0.635294139,0.239215687,0.062745102,1,0.407843143,309.4081633,251.2612245,0,13,29,17,7,14,14
16,1,252,260.6428571,293.1706349,0.685231883,0.267055719,0.065359479,0.981185809,0.391192039,0.68235296,0.266666681,0.062745102,1,0.388235301,260.6428571,293.1706349,0,1,2,16,8,15,1
16,2,295,217.0440678,232.1661017,0.888933206,0.252256571,0.059248922,0.851299441,0.412495851,1,0.239215687,0.054901961,0.978431374,0.419607848,217.0440678,232.1661017,0,2,3,20,6,15,7
16,3,262,214.7290076,207.221374,0.878715766,0.260574772,0.065648857,0.806825332,0.407468947,1,0.254901975,0.062745102,0.921568632,0.403921574,214.7290076,207.221374,0,3,4,28,3,15,2
16,4,275,253.3418182,169.5745455,0.892249558,0.242110524,0.058937613,0.71428165,0.41286275,1,0.239215687,0.054901961,0.766666681,0.41568628,253.3418182,169.5745455,0,4,8,19,6,15,12
16,5,320,282.95625,277.490625,0.636409326,0.224571085,0.056139707,0.914460788,0.40455883,0.615686297,0.211764708,0.054901961,1,0.407843143,282.95625,277.490625,0,5,10,25,4,15,6
16,6,200,329.36,298.72,0.765137267,0.245921575,0.065803923,0.751490207,0.393686281,0.741176486,0.239215687,0.062745102,0.788235307,0.396078438,329.36,298.72,0,6,13,31,1,0,0
16,7,234,247.457265,216.8119658,0.854332168,0.231255244,0.058873808,0.774677402,0.387162735,0.905882359,0.223529413,0.054901961,0.80392158,0.380392164,247.457265,216.8119658,0,7,19,12,10,15,3
16,8,256,258.1523438,266.8203125,0.477573541,0.220082727,0.063771448,0.743581509,0.409482236,0.458823532,0.223529413,0.062745102,0.752941191,0.411764711,258.1523438,266.8203125,0,8,20,29,2,15,8
16,9,312,348.7724359,280.2339744,0.788951743,0.243627458,0.061940676,0.827790352,0.426018104,0.843137264,0.239215687,0.05882353,0.97647059,0.427450985,348.7724359,280.2339744,0,9,22,22,5,15,10
16,10,259,411.023166,485.5984556,0.699523068,0.20437581,0.059883415,0.9382088,0.456628065,0.680392176,0.20784314,0.054901961,1,0.458823532,411.023166,485.5984556,0,10,25,nan,1,0,0
16,11,312,292.6346154,299.2307692,0.579210672,0.23420061,0.057704878,0.91116139,0.400842138,0.588235319,0.223529413,0.054901961,1,0.407843143,292.6346154,299.2307692,0,11,26,26,3,15,5
16,12,229,307.3624454,493.1484716,0.864132211,0.191471877,0.053018239,0.906550222,0.449541924,0.900000006,0.192156866,0.049019609,1,0.445098042,307.3624454,493.1484716,0,12,27,23,5,15,11
16,13,352,255.7585227,328.6136364,0.596746893,0.269039669,0.073262034,0.979790554,0.437722822,0.564705908,0.266666681,0.070588239,1,0.443137258,255.7585227,328.6136364,0,13,36,27,3,15,4
16,14,250,195.892,222.908,0.949521572,0.299858832,0.070556865,0.92763922,0.432329417,1,0.298039228,0.06666667,0.988235295,0.431372553,195.892,222.908,0,14,37,33,1,0,0
17,1,248,214.7903226,206.8951613,0.913472491,0.261685649,0.067077801,0.872280209,0.405012656,1,0.254901975,0.062745102,0.945098042,0.403921574,214.7903226,206.8951613,0,1,1,28,4,16,3
17,2,302,195.8476821,222.1357616,0.948357359,0.290261013,0.065692769,0.897922353,0.427879501,1,0.286274523,0.062745102,0.984313726,0.427450985,195.8476821,222.1357616,0,2,2,33,2,16,14
17,3,313,283.0734824,277.686901,0.598383776,0.210148474,0.054375746,0.879621628,0.403320185,0.574509829,0.20784314,0.052941177,1,0.403921574,283.0734824,277.686901,0,3,3,25,5,16,5
17,4,363,255.6666667,328.7630854,0.619532233,0.26262627,0.071625346,0.970366771,0.433878901,0.609803945,0.254901975,0.070588239,1,0.435294122,255.6666667,328.7630854,0,4,4,27,4,16,13
17,5,288,216.7152778,232.1840278,0.886029418,0.246977131,0.059123095,0.845955888,0.416421574,1,0.239215687,0.054901961,0.972549021,0.419607848,216.7152778,232.1840278,0,5,5,20,7,16,2
17,6,209,260.923445,293.5454545,0.658748487,0.291153024,0.065090536,0.967614225,0.386265135,0.639215708,0.282352954,0.062745102,1,0.384313732,260.923445,293.5454545,0,6,6,16,9,16,1
17,7,200,270.895,310.89,0.583470603,0.243823537,0.0697451,0.957137257,0.394372555,0.58431375,0.239215687,0.06666667,1,0.396078438,270.895,310.89,0,7,9,34,1,0,0
17,8,264,251.9621212,169.0871212,0.904901965,0.25252526,0.058556151,0.703505656,0.40843732,1,0.239215687,0.054901961,0.733333349,0.411764711,251.9621212,169.0871212,0,8,13,19,7,16,4
17,9,257,348.8210117,280.385214,0.698954768,0.227817203,0.064942399,0.699275207,0.426932178,0.725490212,0.223529413,0.062745102,0.709803939,0.431372553,348.8210117,280.385214,0,9,20,22,6,16,9
17,10,240,329.3625,298.9833333,0.680424849,0.228366019,0.064852943,0.691274523,0.391732033,0.647058845,0.223529413,0.062745102,0.725490212,0.396078438,329.3625,298.9833333,0,10,21,31,2,16,6
17,11,206,306.7864078,492.7669903,0.873043982,0.183856848,0.053835905,0.907805068,0.441500103,0.913725495,0.176470593,0.050980393,1,0.43921569,306.7864078,492.7669903,0,11,26,23,6,16,12
17,12,218,346.912844,300.9724771,0.726965292,0.228242496,0.064705884,0.735186196,0.418942261,0.717647076,0.223529413,0.062745102,0.768627465,0.423529416,346.912844,300.9724771,0,12,28,nan,1,0,0
17,13,271,258.3210332,266.99631,0.426423569,0.202561325,0.061384851,0.699370536,0.411258236,0.400000006,0.192156866,0.05882353,0.71960786,0.41568628,258.3210332,266.99631,0,13,30,29,3,16,8
17,14,254,410.9370079,483.8070866,0.698317136,0.202624677,0.057850859,0.921028258,0.457603839,0.694117665,0.20784314,0.050980393,1,0.454901963,410.9370079,483.8070866,0,14,31,nan,2,16,10
17,15,299,293.7826087,299.2073579,0.536363053,0.211240087,0.054075679,0.874090107,0.395632507,0.541176498,0.20784314,0.050980393,1,0.400000006,293.7826087,299.2073579,0,15,33,26,4,16,11
18,1,236,214.4618644,206.5720339,0.88786973,0.262994357,0.064722501,0.887670329,0.400697912,0.984313726,0.254901975,0.062745102,0.949019611,0.400000006,214.4618644,206.5720339,0,1,1,28,5,17,1
18,2,341,195.9032258,221.4193548,0.940704965,0.270381239,0.06218159,0.842102243,0.425817956,1,0.266666681,0.05882353,0.964705884,0.423529416,195.9032258,221.4193548,0,2,2,33,3,17,2
18,3,221,251.1764706,168.39819,0.929092365,0.25071423,0.061769144,0.710620186,0.408393227,1,0.254901975,0.05882353,0.735294133,0.409803927,251.1764706,168.39819,0,3,4,19,8,17,8
18,4,242,267.9669421,250.4214876,0.489596514,0.99953006,0.065888837,0.054415817,0.452795343,0.494117647,1,0.062745102,0.050980393,0.447058827,267.9669421,250.4214876,0,4,5,36,1,0,0
18,5,308,282.6720779,277.6006494,0.574369761,0.206595371,0.050916732,0.854087093,0.397950095,0.556862772,0.196078435,0.047058824,1,0.392156869,282.6720779,277.6006494,0,5,6,25,6,17,3
18,6,253,270.4782609,311.3043478,0.553654202,0.238719685,0.065132142,0.964581882,0.39677595,0.527451009,0.239215687,0.062745102,1,0.396078438,270.4782609,311.3043478,0,6,7,34,2,17,7
18,7,374,255.302139,329.2513369,0.650026226,0.25241691,0.067400652,0.927996228,0.433595477,0.650980413,0.254901975,0.062745102,1,0.435294122,255.302139,329.2513369,0,7,8,27,5,17,4
18,8,246,216.1585366,231.8252033,0.869823057,0.237063612,0.057229397,0.844970514,0.420293325,0.988235295,0.239215687,0.054901961,0.945098042,0.423529416,216.1585366,231.8252033,0,8,9,20,8,17,5
18,9,293,376.4334471,236.4334471,0.90154588,0.333186116,0.066760358,0.928662254,0.423743565,1,0.313725501,0.062745102,1,0.423529416,376.4334471,236.4334471,0,9,15,37,1,0,0
18,10,201,207.5422886,286.1890547,0.756901776,0.239098631,0.070627258,0.711111127,0.416739836,0.774509817,0.239215687,0.06666667,0.717647076,0.419607848,207.5422886,286.1890547,0,10,20,38,1,0,0
18,11,260,329.3192308,299.8384615,0.627873317,0.210286581,0.061447966,0.665852201,0.393242842,0.611764729,0.20784314,0.054901961,0.701960802,0.392156869,329.3192308,299.8384615,0,11,21,31,3,17,10
18,12,202,311.4257426,266.9009901,0.594059421,0.194700063,0.070413514,0.765365962,0.388099406,0.564705908,0.192156866,0.06666667,0.764705896,0.380392164,311.4257426,266.9009901,0,12,22,39,1,0,0
18,13,227,347.0748899,301.5462555,0.708663742,0.223944034,0.062036799,0.77595233,0.4182949,0.711764723,0.223529413,0.05882353,0.800000012,0.423529416,347.0748899,301.5462555,0,13,29,nan,2,17,12
18,14,215,226.9116279,246.227907,0.510916566,0.173406297,0.056561789,0.784933893,0.383073422,0.486274511,0.176470593,0.050980393,0.784313738,0.390196085,226.9116279,246.227907,0,14,30,40,1,0,0
18,15,279,258.3369176,267.0143369,0.376779826,0.206297005,0.058317522,0.636699712,0.411216536,0.345098048,0.20784314,0.054901961,0.662745118,0.411764711,258.3369176,267.0143369,0,15,31,29,4,17,13
18,16,304,293.9835526,298.6151316,0.504566576,0.209429831,0.057185244,0.864499487,0.391731173,0.501960814,0.20784314,0.054901961,1,0.392156869,293.9835526,298.6151316,0,16,33,26,5,17,15
18,17,213,294.0704225,248.3380282,0.529927288,0.165497565,0.057700453,0.591972768,0.404547553,0.492156863,0.164705887,0.054901961,0.596078455,0.413725495,294.0704225,248.3380282,0,17,37,41,1,0,0
19,1,233,311.167382,267.0386266,0.577009187,0.197542714,0.071614914,0.728267288,0.390305487,0.556862772,0.192156866,0.070588239,0.733333349,0.384313732,311.167382,267.0386266,0,1,1,39,2,18,12
19,2,273,198.6263736,178.989011,0.984170079,0.323292402,0.067399269,0.852704166,0.431516201,1,0.313725501,0.062745102,0.900000006,0.431372553,198.6263736,178.989011,0,2,2,42,1,0,0
19,3,281,183.6619217,196.4448399,0.972102437,0.370581266,0.077719631,0.901556071,0.419761363,1,0.356862754,0.06666667,1,0.423529416,183.6619217,196.4448399,0,3,3,43,1,0,0
19,4,239,207.665272,286.1297071,0.679678412,0.229255893,0.06953811,0.694183297,0.410616135,0.666666687,0.223529413,0.06666667,0.701960802,0.41568628,207.665272,286.1297071,0,4,5,38,2,18,10
19,5,256,366.234375,293.4648438,0.773360919,0.201041672,0.070909929,0.015150123,0.44113052,0.772549033,0.192156866,0.06666667,0.011764706,0.447058827,366.234375,293.4648438,0,5,6,44,1,0,0
19,6,221,225.0859729,298.2171946,0.557324119,0.243864792,0.066506967,0.86638276,0.391535806,0.531372577,0.239215687,0.062745102,0.898039222,0.392156869,225.0859729,298.2171946,0,6,7,45,1,0,0
19,7,224,216.2008929,231.7633929,0.863340344,0.235626757,0.056967789,0.853396365,0.422741601,0.941176474,0.239215687,0.054901961,0.921568632,0.423529416,216.2008929,231.7633929,0,7,9,20,9,18,8
19,8,374,254.8582888,329.8128342,0.637223458,0.236720149,0.063615394,0.876627875,0.434423829,0.643137276,0.223529413,0.05882353,1,0.43921569,254.8582888,329.8128342,0,8,16,27,6,18,7
19,9,300,330.3,299.4266667,0.663176483,0.211032685,0.062784315,0.672065374,0.386718961,0.639215708,0.20784314,0.05882353,0.690196097,0.388235301,330.3,299.4266667,0,9,18,31,4,18,11
19,10,314,294.0987261,298.0382166,0.465330349,0.208005501,0.053727989,0.888510058,0.390171107,0.458823532,0.20784314,0.050980393,1,0.384313732,294.0987261,298.0382166,0,10,19,26,6,18,16
19,11,249,293.8072289,248.1124498,0.508937726,0.162186003,0.055027957,0.548090417,0.404520047,0.507843167,0.164705887,0.050980393,0.572549045,0.41568628,293.8072289,248.1124498,0,11,20,41,2,18,17
19,12,238,227.0462185,246.0546218,0.500725008,0.169319497,0.054374693,0.736579351,0.373966064,0.470588237,0.164705887,0.050980393,0.749019623,0.380392164,227.0462185,246.0546218,0,12,22,40,2,18,14
19,13,283,258.9893993,267.7632509,0.352802615,0.191935154,0.05472182,0.601607442,0.408549857,0.321568638,0.192156866,0.052941177,0.631372571,0.407843143,258.9893993,267.7632509,0,13,25,29,5,18,15
19,14,294,282.3401361,277.6972789,0.548499414,0.204014945,0.054101642,0.838068567,0.393103915,0.53725493,0.20784314,0.050980393,0.945098042,0.384313732,282.3401361,277.6972789,0,14,32,25,7,18,5
19,15,375,195.488,220.4986667,0.94384314,0.262682361,0.059001309,0.822515039,0.423843142,1,0.254901975,0.054901961,0.960784316,0.423529416,195.488,220.4986667,0,15,33,33,4,18,2
19,16,338,269.1390533,311.4585799,0.538879233,0.219689065,0.066840703,0.926847666,0.394338097,0.501960814,0.20784314,0.062745102,1,0.396078438,269.1390533,311.4585799,0,16,36,34,3,18,6
19,17,273,268.029304,250.7326007,0.493816001,1,0.061854487,0.051741724,0.44750414,0.474509805,1,0.05882353,0.050980393,0.447058827,268.029304,250.7326007,0,17,37,36,2,18,4
19,18,205,214.3804878,206.2,0.865557156,0.250865622,0.064065042,0.884285037,0.399024396,0.949019611,0.254901975,0.05882353,0.93921569,0.400000006,214.3804878,206.2,0,18,40,28,6,18,1
19,19,369,378.5392954,236.097561,0.897582236,0.329677462,0.060736491,0.886890913,0.419639732,1,0.313725501,0.054901961,1,0.41568628,378.5392954,236.097561,0,19,41,37,2,18,9
20,1,270,261.7666667,130.2703704,0.962251273,0.357937554,0.072592595,0.786681201,0.41169209,1,0.345098048,0.06666667,0.815686285,0.411764711,261.7666667,130.2703704,0,1,1,46,1,0,0
20,2,413,267.6416465,311.094431,0.495931266,0.206409349,0.060048428,0.855775536,0.39085601,0.458823532,0.20784314,0.05882353,0.964705884,0.392156869,267.6416465,311.094431,0,2,2,34,4,19,16
20,3,209,231.5980861,218.0191388,0.862538707,0.221578016,0.059742942,0.760334002,0.417281177,0.911764711,0.223529413,0.05882353,0.772549033,0.41568628,231.5980861,218.0191388,0,3,3,47,1,0,0
20,4,223,282.3452915,277.8340807,0.536516325,0.210779923,0.051279347,0.871766472,0.388323229,0.521568656,0.20784314,0.047058824,0.941176474,0.376470596,282.3452915,277.8340807,0,4,4,25,8,19,14
20,5,290,330.9689655,299.5517241,0.66068967,0.204624752,0.061852605,0.669371212,0.385855315,0.650980413,0.196078435,0.054901961,0.68235296,0.388235301,330.9689655,299.5517241,0,5,6,31,5,19,9
20,6,409,195.3643032,220.0366748,0.93236493,0.249312055,0.057289421,0.838956811,0.42155425,1,0.241176471,0.050980393,0.956862748,0.419607848,195.3643032,220.0366748,0,6,8,33,5,19,15
20,7,362,183.0994475,195.1436464,0.949322936,0.320972818,0.062452607,0.888625288,0.418719538,1,0.313725501,0.05882353,1,0.427450985,183.0994475,195.1436464,0,7,9,43,2,19,3
20,8,258,311.8953488,289.6744186,0.582033759,0.226098197,0.059796323,0.953017178,0.422207027,0.568627477,0.211764708,0.054901961,1,0.423529416,311.8953488,289.6744186,0,8,10,48,1,0,0
20,9,443,380.8352144,234.8848758,0.861072019,0.324498747,0.058416325,0.807427086,0.414535482,0.988235295,0.307843149,0.054901961,0.898039222,0.411764711,380.8352144,234.8848758,0,9,11,37,3,19,19
20,10,316,268.4272152,251.3386076,0.477202792,1,0.056713826,0.046599654,0.440791769,0.466666669,1,0.054901961,0.043137256,0.435294122,268.4272152,251.3386076,0,10,13,36,3,19,17
20,11,325,197.5538462,178.6276923,0.97832881,0.295939676,0.062226246,0.805417807,0.427607848,1,0.298039228,0.05882353,0.839215696,0.431372553,197.5538462,178.6276923,0,11,14,42,2,19,2
20,12,386,254.8445596,330.9248705,0.594757708,0.227471306,0.061749469,0.835009656,0.435913853,0.580392182,0.223529413,0.062745102,1,0.43921569,254.8445596,330.9248705,0,12,15,27,7,19,8
20,13,261,207.7318008,286.1072797,0.622026909,0.219397496,0.067057323,0.670197599,0.403170316,0.611764729,0.20784314,0.064705886,0.670588255,0.405882359,207.7318008,286.1072797,0,13,17,38,3,19,4
20,14,257,310.8793774,266.5175097,0.522545218,0.172732132,0.070481424,0.648523705,0.388159006,0.501960814,0.17058824,0.06666667,0.65882355,0.392156869,310.8793774,266.5175097,0,14,18,39,3,19,1
20,15,291,174.5085911,224.2680412,0.898726506,0.297783176,0.066329764,0.844538783,0.430105792,1,0.298039228,0.062745102,0.978431374,0.431372553,174.5085911,224.2680412,0,15,19,49,1,0,0
20,16,359,366.902507,294.5431755,0.742694861,0.186553066,0.067464091,0.015850129,0.433874057,0.741176486,0.176470593,0.062745102,0.011764706,0.43921569,366.902507,294.5431755,0,16,20,44,2,19,5
20,17,204,216.1470588,231.6666667,0.850461369,0.223856216,0.059054212,0.86510958,0.419838528,0.890196085,0.223529413,0.054901961,0.917647064,0.423529416,216.1470588,231.6666667,0,17,21,20,10,19,7
20,18,232,226.4956897,168,0.923292768,0.31771468,0.050152131,0.815922931,0.427653824,1,0.313725501,0.047058824,0.847058833,0.427450985,226.4956897,168,0,18,22,nan,1,0,0
20,19,323,293.7337461,297.006192,0.456055375,0.20836521,0.054161357,0.919431801,0.389813642,0.435294122,0.20784314,0.054901961,1,0.380392164,293.7337461,297.006192,0,19,26,26,7,19,10
20,20,260,294.0307692,248.4076923,0.48503772,0.149728511,0.051825039,0.509185537,0.403499252,0.458823532,0.149019614,0.047058824,0.541176498,0.411764711,294.0307692,248.4076923,0,20,28,41,3,19,11
20,21,234,259.0811966,268.5299145,0.322708237,0.196145472,0.052706554,0.593514345,0.411865265,0.301960796,0.176470593,0.047058824,0.58431375,0.41568628,259.0811966,268.5299145,0,21,34,29,6,19,13
20,22,251,227.2430279,246.0796813,0.486883851,0.155878451,0.050589799,0.686977593,0.373173978,0.474509805,0.149019614,0.047058824,0.709803939,0.376470596,227.2430279,246.0796813,0,22,35,40,3,19,12
20,23,221,224.9547511,298.7511312,0.530831349,0.219874019,0.061094847,0.771608562,0.393771633,0.501960814,0.223529413,0.054901961,0.825490206,0.392156869,224.9547511,298.7511312,0,23,37,45,2,19,6
21,1,325,261.6553846,128.9384615,0.979728508,0.329918561,0.066678735,0.767070902,0.415300156,1,0.313725501,0.06666667,0.790196091,0.411764711,261.6553846,128.9384615,0,1,1,46,2,20,1
21,2,454,182.4603524,194.2114537,0.949209642,0.297935569,0.057752442,0.847438893,0.417344741,1,0.286274523,0.054901961,1,0.423529416,182.4603524,194.2114537,0,2,2,43,3,20,7
21,3,251,226.7131474,167.689243,0.967736897,0.33022421,0.049511758,0.839700032,0.424810566,1,0.31764707,0.047058824,0.876470596,0.427450985,226.7131474,167.689243,0,3,3,nan,2,20,18
21,4,417,195.6091127,219.6498801,0.942182728,0.25357597,0.056340811,0.883095882,0.419476189,1,0.254901975,0.050980393,0.956862748,0.41568628,195.6091127,219.6498801,0,4,4,33,6,20,6
21,5,358,173.8463687,224.9692737,0.89432578,0.290316581,0.061069122,0.848658127,0.429050284,1,0.282352954,0.05882353,1,0.427450985,173.8463687,224.9692737,0,5,5,49,2,20,15
21,6,228,231.7236842,217.8684211,0.827020992,0.211455114,0.057499142,0.736240124,0.411317515,0.898039222,0.20784314,0.054901961,0.75686276,0.407843143,231.7236842,217.8684211,0,6,8,47,2,20,3
21,7,319,197.1974922,178.169279,0.963685539,0.269162218,0.055590388,0.757059448,0.426971546,1,0.254901975,0.054901961,0.784313738,0.427450985,197.1974922,178.169279,0,7,9,42,3,20,11
21,8,402,367.4477612,295.4328358,0.741713015,0.165710667,0.059243002,0.014340065,0.43441616,0.749019623,0.164705887,0.05882353,0.011764706,0.43921569,367.4477612,295.4328358,0,8,12,44,3,20,16
21,9,391,254.9079284,332.0511509,0.60638886,0.222446222,0.061371046,0.824271607,0.437661106,0.596078455,0.223529413,0.054901961,1,0.443137258,254.9079284,332.0511509,0,9,13,27,8,20,12
21,10,439,267.0273349,311.1298405,0.46860513,0.203930507,0.059234447,0.836294615,0.389137529,0.458823532,0.192156866,0.054901961,0.968627453,0.388235301,267.0273349,311.1298405,0,10,14,34,5,20,2
21,11,290,312.1586207,289.7689655,0.545382028,0.219743076,0.058120353,0.907437461,0.420946591,0.533333361,0.223529413,0.054901961,1,0.423529416,312.1586207,289.7689655,0,11,15,48,2,20,8
21,12,280,207.8964286,285.9428571,0.587296933,0.205196084,0.060966388,0.614775928,0.401638661,0.556862772,0.192156866,0.05882353,0.619607866,0.403921574,207.8964286,285.9428571,0,12,16,38,4,20,13
21,13,255,294.0078431,248.9960784,0.425682441,0.146389854,0.048811997,0.480199938,0.40078432,0.41568628,0.149019614,0.047058824,0.492156863,0.407843143,294.0078431,248.9960784,0,13,19,41,4,20,20
21,14,369,335.0623306,300.501355,0.587980248,0.192039965,0.05678304,0.616653398,0.387597647,0.578431398,0.192156866,0.054901961,0.639215708,0.392156869,335.0623306,300.501355,0,14,20,31,6,20,5
21,15,359,269.0445682,252.0779944,0.458047967,0.998973183,0.057763943,0.04016604,0.436397408,0.452941179,1,0.054901961,0.035294119,0.435294122,269.0445682,252.0779944,0,15,23,36,4,20,10
21,16,250,311.336,266.796,0.490917659,0.162588239,0.075592159,0.592125506,0.384925497,0.4627451,0.164705887,0.06666667,0.607843161,0.384313732,311.336,266.796,0,16,24,39,4,20,14
21,17,202,383.4158416,227.2970297,0.890409634,0.313317811,0.063094546,0.880683368,0.426674439,1,0.313725501,0.05882353,0.988235295,0.423529416,383.4158416,227.2970297,0,17,26,37,4,20,9
21,18,224,323.9553571,322.0401786,0.287167374,0.209663871,0.070273111,0.604814441,0.404691886,0.274509817,0.192156866,0.062745102,0.639215708,0.407843143,323.9553571,322.0401786,0,18,28,51,1,0,0
21,19,305,294.0196721,296.8032787,0.422539388,0.207290266,0.053333335,0.945110899,0.388762464,0.400000006,0.20784314,0.050980393,1,0.380392164,294.0196721,296.8032787,0,19,32,26,8,20,19
